tweet_id,text,author_id,username,created_at,like_count,retweet_count,reply_count,quote_count,url,keyword,sync_timestamp
2061460911638892900,Pro-Gun Organizations Slap Virginia With Complaint Alleging Virginia Defied Court Orders on Gun Control https://t.co/bIwZ5orhax https://t.co/Gpjf49cuAk,1492185631539220488,GordonCarrico,2026-06-01 14:52:36+00:00,0,0,0,0,https://x.com/i/web/status/2061460911638892900,gun control,2026_06_01-15:01:56
2061459034658558253,"and he's probably a big proponent of gun control 🤣🤣🤣

https://t.co/qeDJJ6sjpr",1568654341254352908,Garpyblah,2026-06-01 14:45:08+00:00,0,0,0,0,https://x.com/i/web/status/2061459034658558253,gun control,2026_06_01-15:01:56
2061455864335044801,“No one is watching”: How trump reversed Biden’s crackdown on gun trafficking. The law and order president who staged 3 assassination attempts chooses to reverse gun control again. Explain how this makes the streets safer to me like I was 8 years old. 🖕 https://t.co/IIj9e6nAfk,958860239318724614,Wipapa5,2026-06-01 14:32:32+00:00,0,0,0,0,https://x.com/i/web/status/2061455864335044801,gun control,2026_06_01-15:01:56
2061455641021927758,"New York lawmakers inserted two gun-control laws into the state’s Fiscal Year 2027 budget on Wednesday, one of which bans the popular Glock family of pistols.
Democratic Gov. Kathy Hochul signed the budget into law late after it was passed by the heavily Democratic state https://t.co/N1oY7c4AXy",1520065193283395587,MagaMalinois,2026-06-01 14:31:39+00:00,1,0,1,0,https://x.com/i/web/status/2061455641021927758,gun control,2026_06_01-15:01:56
2061455606419243366,"All gun control laws are invalid as lawmakers do not have the authority to restrict a constitutionally protected right. So do you know how stupid you look trying? SCOTUS, just rule that to stop the nonsense.",45492157,DonnWiley,2026-06-01 14:31:31+00:00,0,0,0,0,https://x.com/i/web/status/2061455606419243366,gun control,2026_06_01-15:01:56
2061455440743968895,"We repealed Biden's gun control, and crime kept falling anyway.

Offended by this, I left the ATF and joined Everytown. Now I insist crime is going to spike any day now, despite this prediction continuing to be wrong. - Former ATF Industry Operations Assistant Director

So many https://t.co/MR8YZPUUsM",61630178,gunrights,2026-06-01 14:30:51+00:00,22,6,1,0,https://x.com/i/web/status/2061455440743968895,gun control,2026_06_01-15:01:56
2061452328100884616,"Well, its pride month.
The month every year people regurgitate lazy talking points and eat up lies by LoTT, priming them for a July and August of ""well maybe conservatives should support gun control"".
Same every year.
Because no one pays attention.",1261770995024621568,TheGenCatton,2026-06-01 14:18:29+00:00,1,0,1,0,https://x.com/i/web/status/2061452328100884616,gun control,2026_06_01-15:01:56
2061450540324733421,"Democrat governors in Maryland and Virginia are facing fierce resistance from sheriffs and prosecutors over immigration enforcement and gun control laws. 17 Maryland sheriffs sued over a law limiting ICE… #Politics #Immigration #GunControl #StateVsFederal
https://t.co/CKAeVKBcxe",1851702109432864768,AutonomusRepost,2026-06-01 14:11:23+00:00,0,0,0,0,https://x.com/i/web/status/2061450540324733421,gun control,2026_06_01-15:01:56
2061444821420580931,"There's a joke about gun control: If there's a gun around, I want to be in control of it.

It's not really a joke, and it can be extended: If there's power, politicians want to be in control of it.",18053549,rficwizard,2026-06-01 13:48:39+00:00,1,0,0,0,https://x.com/i/web/status/2061444821420580931,gun control,2026_06_01-15:01:56
2061442766274494588,Blue State Sneaks Two Gun Control Laws Past Voters In Budget Bill https://t.co/3c6hVvzSjO via @@CDNNow,635004482,FirebaughNorman,2026-06-01 13:40:29+00:00,0,0,0,0,https://x.com/i/web/status/2061442766274494588,gun control,2026_06_01-15:01:56
2061424122526097707,"There’s no way bro I actually found the perfect girl

Yesterday we were talking about gun control (I’m very anti gun control and she believes in limited gun control)
She says to me “What about all the black people?  What happens when they get guns?”

You know what?  You right 😭",1609089595236401153,KLeonidasII,2026-06-01 12:26:24+00:00,0,0,1,0,https://x.com/i/web/status/2061424122526097707,gun control,2026_06_01-15:01:56
2061421663393104101,"Mental Health, Gun Control, and the Unaddressed Issue of Red Flag Laws

https://t.co/pYbnH8Av6D",1971350249655660544,Suzy1270847,2026-06-01 12:16:38+00:00,0,0,0,0,https://x.com/i/web/status/2061421663393104101,gun control,2026_06_01-15:01:56
2061406238340964554,Blue State Sneaks Two Gun Control Laws Past Voters In Budget Bill https://t.co/39j2hKtvCU via @@CDNNow 🔫🔫🔫🔫🔫,1752983071576477696,Ethn5745Michael,2026-06-01 11:15:20+00:00,0,0,0,0,https://x.com/i/web/status/2061406238340964554,gun control,2026_06_01-15:01:56
2061400962523091310,The 1968 Gun Control Act is immoral and needs repealed. Everyone not incarcerated has a right to self defense.,966085647990775809,GeneralKharnage,2026-06-01 10:54:23+00:00,0,0,0,1,https://x.com/i/web/status/2061400962523091310,gun control,2026_06_01-15:01:56
2061372320157950359,"Minnesota Binary Trigger Ban Struck Down as Gun Control Bill Dies 

https://t.co/6TAUbYr2EE https://t.co/qaUzOxp8JT",2427981061,CDSCOPE,2026-06-01 09:00:34+00:00,1,0,0,0,https://x.com/i/web/status/2061372320157950359,gun control,2026_06_01-15:01:56
2061338743940788333,"Judge Jeanine Pirro Sounds Like These Commies From Moms Demand Action And Everytown For Gun Control Talking About Putting People In Jail For Exercising Their Second Amendment In DC. She's Not A Real Republican, Not A Real Conservative, Not Even Close, Replace Jeanine, Mr Trump",2021750296821583872,DrakeBerry35793,2026-06-01 06:47:09+00:00,0,0,0,0,https://x.com/i/web/status/2061338743940788333,gun control,2026_06_01-15:01:56
2061317416903381126,"As “Denver Crime is ‘Down’, Y’all” BINGO enters its 3rd Month, this visual is a sobering reminder that Democrat gun control &amp; drug policies have FAILED Denver. 

@GovofCO recently claimed he never killed anyone.  

In reality, Polis’ policies have killed 1000’s. No end in sight. https://t.co/TPYb8eSNFZ",1518687443901321216,MeanTweets80238,2026-06-01 05:22:24+00:00,0,0,0,0,https://x.com/i/web/status/2061317416903381126,gun control,2026_06_01-15:01:56
2061289678997991699,"Anyone pushing California's AB 2047 without researching its effect on the populace and its potential efficacy, indicates to me they have no place being a legislator.

There's ""Common sense gun control"" and there's ""Kneecapping an entire industry with ineffectual barriers.""",1464110824172236825,MAPSAreMonsters,2026-06-01 03:32:11+00:00,0,0,0,0,https://x.com/i/web/status/2061289678997991699,gun control,2026_06_01-15:01:56
2061274097321980307,The ATF Just Pulled The Rug Out From Under Gun Control https://t.co/7oAZOSzlvC via @YouTube,1767458890839457794,BufusF89862,2026-06-01 02:30:16+00:00,0,0,0,0,https://x.com/i/web/status/2061274097321980307,gun control,2026_06_01-15:01:56
2061264104648552777,Gun control when https://t.co/L7rmwxkGOK,986742836,Addilemonade,2026-06-01 01:50:33+00:00,0,0,0,0,https://x.com/i/web/status/2061264104648552777,gun control,2026_06_01-15:01:56
2061221204661354553,"The TENTH local Virginian Commonwealth’s Attorney has now announced he will NOT prosecute the unconstitutional gun bans and gun control laws passed by @vademocrats 

Support @VCDL_ORG @GunOwners @NFGR_Official and @NRA, fighting @SpanbergerForVA’s illegal gun bans https://t.co/isRFlo9Ih9",1393763420231675905,NoVA_Campaigns,2026-05-31 23:00:05+00:00,491,116,10,1,https://x.com/i/web/status/2061221204661354553,gun control,2026_06_01-15:01:56
2061183641649025073,"It has now been 4 years and 7 days  since Matthew McConaughey conducted a mass shooting in his home town of Uvalde, Texas to advance his gun control/anti-2A agenda, and he still hasn't been arrested. #JusticeForUvaldeVictims #UvaldeMassShooting #Uvalde #MatthewMcConaughey",1775022892419264513,alainakayxy,2026-05-31 20:30:49+00:00,2,0,1,0,https://x.com/i/web/status/2061183641649025073,gun control,2026_06_01-15:01:56
2061175752758882339,@AOC you’re so fucking dumb when it comes to gun control. Your party is the crime problem. Were you good at a Bar Tender?  You should go back to that donkey face looking moron!,1805467195033432064,MarcEaton335484,2026-05-31 19:59:28+00:00,0,0,0,0,https://x.com/i/web/status/2061175752758882339,gun control,2026_06_01-15:01:56
2061173931940405374,"VOTE JEAN BALL for Jefferson County Commissioner. We Don't Want Change. We Want Dictatorship, Lawfare, Oppression, Corrupt Judges, Speech Shut Down, private police forces, selective prosecution, gun control, women abused, no women's rights, Antifa Thugs in Charge of Our Quality https://t.co/YvnP4C0V3h",1490464061741436929,ReverendRevival,2026-05-31 19:52:14+00:00,1,0,0,0,https://x.com/i/web/status/2061173931940405374,gun control,2026_06_01-15:01:56
2061157181605683683,"When passing standalone anti-gun legislation proves politically difficult,  Democratic anti-gun politicians have developed an alternative approach: attach the gun control to must-pass budget legislation where opposing the package means shutting down state government. New York’s",1620189996232888320,quark4511,2026-05-31 18:45:41+00:00,1,1,0,0,https://x.com/i/web/status/2061157181605683683,gun control,2026_06_01-15:01:56
2061461821278876142,"https://t.co/576OgLyb7o

Seattle Times again showing they don't have a thought in their head

Remember when they colluded to take people's gun rights and sold it as ""it'll lower gun violence""?

Sex trafficking is illegal, so under that logic, this problem should disappear https://t.co/kuXhSs4EWh",1913367748933201920,WatchDogWa,2026-06-01 14:56:12+00:00,0,0,0,0,https://x.com/i/web/status/2061461821278876142,gun rights,2026_06_01-15:01:56
2061456985292234931,"PEW NEWS 📰 The state of Maryland is facing a federal lawsuit after Gov. Wes Moore  signed the Glock Ban into law, prompting gun rights groups to challenge  it. 

FULL STORY ➡️ https://t.co/UGUYgenCfX https://t.co/FgfZ1WPPLa",4781856499,pewpewtactical,2026-06-01 14:36:59+00:00,0,0,0,0,https://x.com/i/web/status/2061456985292234931,gun rights,2026_06_01-15:01:56
2061453748644327639,"ATF Director Cekada Talks Gun Rights, Rule Rollbacks &amp; Reform with Shermichael Singleton https://t.co/u7Cw54XAxw via @Ammoland",1540077466064224259,Lawrenc16774833,2026-06-01 14:24:08+00:00,1,0,0,0,https://x.com/i/web/status/2061453748644327639,gun rights,2026_06_01-15:01:56
2061450821405937772,https://t.co/2AmpcNOhh0 Trump Any President today is more worried about image than life of a child &lt; #Knives have been weapon of choice not guns &lt; so get off your gun rights &lt; I also fought with my grandson &lt; I wrestle with many patients &lt; I am to old to be doing this #sallandık,1538000394948706305,EllerAguilar,2026-06-01 14:12:30+00:00,0,0,0,0,https://x.com/i/web/status/2061450821405937772,gun rights,2026_06_01-15:01:56
2061448762585755967,"The Supreme Court’s June sprint is on: as justices prepare to issue the final 26 opinions of the 2025-26 term, the lineup includes high-profile cases on elections, citizenship, gun rights, and voting maps. Read a concise summary of the term’s key moments… https://t.co/qLmizXRpCq",553223977,JoseABNolla,2026-06-01 14:04:19+00:00,0,0,0,0,https://x.com/i/web/status/2061448762585755967,gun rights,2026_06_01-15:01:56
2061448641110245409,"Buckle up: June 2026 at the Supreme Court is a 30-day sprint with 26 opinions shaping the future. From birthright citizenship battles to election-law showdowns and a watershed on gun rights, the term is delivering decision after decision. Catch up on why… https://t.co/SKXsBvJU57",2038065073424355328,GhostmintO71217,2026-06-01 14:03:50+00:00,0,0,0,0,https://x.com/i/web/status/2061448641110245409,gun rights,2026_06_01-15:01:56
2061448422838665589,"Big week ahead for the Supreme Court: June kicks off a 30-day sprint to deliver the term’s final 26 opinions, with high-stakes cases on birthright citizenship, tariffs, elections, and gun rights looming. Read the full breakdown of the most important case… https://t.co/F6AlSA91x7",1674684413609689088,Skydive101,2026-06-01 14:02:58+00:00,0,0,0,0,https://x.com/i/web/status/2061448422838665589,gun rights,2026_06_01-15:01:56
2061445632330465715,"Need a reminder of why we cherish our gun rights in New Hampshire? Just look at Old Hampshire:

How it started                              How it's going https://t.co/N4QZFVoPVG",1806434663357095936,Granger4NH,2026-06-01 13:51:53+00:00,12,2,1,0,https://x.com/i/web/status/2061445632330465715,gun rights,2026_06_01-15:01:56
